supertype,supertype_id,archetype,archetype_id,deck_id,player,event,event_id,rank,date_num,date
Aggro,1,4/5_C_Good_Stuff,1,252284,Jonah_Fraser,Grand_Prix_Vancouver_2015_-_Trial_Winners,9149,1,42055,2/20/2015
Aggro,1,4/5_C_Good_Stuff,1,246423,Lin_Le,GP_Kobe_2014_-_Trial_Winners,8054,1,41873,8/22/2014
Aggro,1,4/5_C_Good_Stuff,1,245978,katoriarch123,MTGO_Modern_Daily_(#7356154),7990,1,41862,8/11/2014
Aggro,1,4/5_C_Good_Stuff,1,243842,Eldon_Chou,SCG_Invitational_Qualifier_(Northglenn),7635,1,41770,5/11/2014
Aggro,1,4/5_C_Good_Stuff,1,238306,zeuth,MTGO_Modern_Daily_(#6737495),6663,1,41687,2/17/2014
Aggro,1,4/5_C_Good_Stuff,1,236254,Patrick_Decker,SKL_Kantine_@_Magdeburg,6302,1,41622,12/14/2013
Aggro,1,4/5_C_Good_Stuff,1,235046,kwallaild,MTGO_Modern_Event_(#6333959),6055,1,41596,11/18/2013
Aggro,1,4/5_C_Good_Stuff,1,229583,Charles_Cardenas,Modern_Masters_-III-,5131,1,41427,6/2/2013
Aggro,1,4/5_C_Good_Stuff,1,228915,Boin,MTGO_Modern_Daily_(#5457695),5011,1,41418,5/24/2013
Aggro,1,4/5_C_Good_Stuff,1,226858,echecetmat35,MTGO_Modern_Daily_(#5196391),4644,1,41357,3/24/2013
Aggro,1,4/5_C_Good_Stuff,1,226048,Jonathan_D._Metzger,"PTQ_San_Diego'13_(Seattle,_Washington)",4489,1,41329,2/24/2013
Aggro,1,4/5_C_Good_Stuff,1,225500,optimus,MTGO_Modern_Daily_(#5019820),4374,1,41321,2/16/2013
Aggro,1,4/5_C_Good_Stuff,1,224483,Christian_Böhnke,"PTQ_San_Diego'13_(Atlantis,_Hamburg)",4190,1,41286,1/12/2013
Aggro,1,4/5_C_Good_Stuff,1,223584,chihoi,MTGO_Modern_Daily_(#4775916),3995,1,41264,12/21/2012
Aggro,1,4/5_C_Good_Stuff,1,220134,MagicMike85,MTGO_Modern_Daily_(#4310712),3229,1,41162,9/10/2012
Aggro,1,4/5_C_Good_Stuff,1,219119,inosta,MTGO_Modern_Daily_(#4245580),3026,1,41144,8/23/2012
Aggro,1,Affinity,2,253802,Watermelonite,MTGO_Modern_Daily_(#8068465),9381,1,42078,3/15/2015
Aggro,1,Affinity,2,253318,austindz2,MTGO_Modern_Daily_(#8046300),9282,1,42068,3/5/2015
Aggro,1,Affinity,2,253384,austindz2,MTGO_Modern_Daily_(#8046300),9304,1,42068,3/5/2015
Aggro,1,Affinity,2,253263,ibelievable,MTGO_Modern_Daily_(#8046283),9267,1,42067,3/4/2015
Aggro,1,Affinity,2,252395,Pulskas,MTGO_Modern_Daily_(#7998191),9158,1,42058,2/23/2015
Aggro,1,Affinity,2,252302,Robbie_Schmidt,Grand_Prix_Vancouver_2015,9150,1,42057,2/22/2015
Aggro,1,Affinity,2,252211,muruga,MTGO_Modern_Daily_(#7998109),9140,1,42055,2/20/2015
Aggro,1,Affinity,2,252278,Joey_Currie,Grand_Prix_Vancouver_2015_-_Trial_Winners,9149,1,42055,2/20/2015
Aggro,1,Affinity,2,252285,Matthew_Martell,Grand_Prix_Vancouver_2015_-_Trial_Winners,9149,1,42055,2/20/2015
Aggro,1,Affinity,2,252288,Robert_Aylward,Grand_Prix_Vancouver_2015_-_Trial_Winners,9149,1,42055,2/20/2015
Aggro,1,Affinity,2,251945,Jason_Ko,SCG_Premier_IQ_-_Houston,9103,1,42050,2/15/2015
Aggro,1,Affinity,2,251795,Mauro_Edi,Liga_Modern_Rio_de_Janeiro_2015_[I],9086,1,42042,2/7/2015
Aggro,1,Affinity,2,251560,Charonimus,MTGO_Modern_Daily_(#7949700),9052,1,42039,2/4/2015
Aggro,1,Affinity,2,251543,pig222,MTGO_Modern_Daily_(#7930081),9049,1,42038,2/3/2015
Aggro,1,Affinity,2,251268,m3l0q,MTGO_Modern_Daily_(#7911964),8994,1,42030,1/26/2015
Aggro,1,Affinity,2,251167,BakedCake,MTGO_Modern_Daily_(#7911888),8980,1,42028,1/24/2015
Aggro,1,Affinity,2,250892,Angelo_Mancini,PPTQ_@_Dark_Side,8919,1,42015,1/11/2015
Aggro,1,Affinity,2,250765,Travis_Bader,Grand_Prix_Omaha_2015_-_Trial_Winners,8900,1,42013,1/9/2015
Aggro,1,Affinity,2,250269,Metric_Blindness,MTGO_Modern_Daily_(#7815857),8811,1,41999,12/26/2014
Aggro,1,Affinity,2,249822,Francesco_Rasostoia,Grand_Prix_Milan_2014_-_Trial_Winners,8719,1,41985,12/12/2014
Aggro,1,Affinity,2,249833,Frederik_Hemmingsen,Grand_Prix_Milan_2014_-_Trial_Winners,8719,1,41985,12/12/2014
Aggro,1,Affinity,2,249837,Francesco_Gentile,Grand_Prix_Milan_2014_-_Trial_Winners,8719,1,41985,12/12/2014
Aggro,1,Affinity,2,250020,Casarin_Valerio,PPTQ_-_Day_of_Judgment_3rd_Ed._@_Caos_AD,8752,1,41980,12/7/2014
Aggro,1,Affinity,2,249308,Bradfordlee,MTGO_Modern_Daily_(#7704652),8618,1,41968,11/25/2014
Aggro,1,Affinity,2,249256,Joshsantos92,MTGO_Modern_Daily_(#7704457),8600,1,41963,11/20/2014
Aggro,1,Affinity,2,248932,Rybex,MTGO_Modern_Daily_(#7679517),8517,1,41959,11/16/2014
Aggro,1,Affinity,2,248883,Richard_Galambos,GP_Madrid_2014_-_Trial_Winners,8507,1,41957,11/14/2014
Aggro,1,Affinity,2,248620,Mattias_Anderson,Scandinavian_Open_#3_(Uppsala),8469,1,41952,11/9/2014
Aggro,1,Affinity,2,248569,pig222,MTGO_Modern_Daily_(#7650873),8461,1,41950,11/7/2014
Aggro,1,Affinity,2,248336,Alan_Marling,Modern_Premier_IQ_Oakland,8416,1,41945,11/2/2014
Aggro,1,Affinity,2,247521,Bboycott,MTGO_Modern_Daily_(#7515469),8266,1,41918,10/6/2014
Aggro,1,Affinity,2,247492,Ggb,MTGO_Modern_Daily_(#7515559),8259,1,41917,10/5/2014
Aggro,1,Affinity,2,247825,Paolo_Crispino,"Main_Modern_Ovinogeddon_9_(Milan,_Italy)",8317,1,41915,10/3/2014
Aggro,1,Affinity,2,246412,Tanaka_Atsushi,GP_Kobe_2014_-_Trial_Winners,8054,1,41873,8/22/2014
Aggro,1,Affinity,2,246276,theaxman,MTGO_Modern_Daily_(#7379279),8033,1,41871,8/20/2014
Aggro,1,Affinity,2,245960,Higdur,MTGO_Modern_Premier_(#7356119),7988,1,41862,8/11/2014
Aggro,1,Affinity,2,245938,FakiVll,MTGO_Modern_Daily_(#7356117),7984,1,41861,8/10/2014
Aggro,1,Affinity,2,246054,Alex_Fisher,2014_Modern_State_Championships_-_Nebraska,8001,1,41854,8/3/2014
Aggro,1,Affinity,2,246086,Richard_Liu,2014_Modern_State_Championships_-_California,8004,1,41854,8/3/2014
Aggro,1,Affinity,2,245792,Karna33,MTGO_Modern_Daily_(#7313513),7955,1,41849,7/29/2014
Aggro,1,Affinity,2,245430,Ellison,MTGO_Modern_Daily_(#7313337),7898,1,41845,7/25/2014
Aggro,1,Affinity,2,245470,Pieter_Tubergen,GP_Boston_2014_-_Trial_Winners,7906,1,41845,7/25/2014
Aggro,1,Affinity,2,245471,Matthew_Williams,GP_Boston_2014_-_Trial_Winners,7906,1,41845,7/25/2014
Aggro,1,Affinity,2,245490,Paul_Mendez,GP_Boston_2014_-_Trial_Winners,7906,1,41845,7/25/2014
Aggro,1,Affinity,2,245236,Adrian_Retamosa,Evomodern,7854,1,41839,7/19/2014
Aggro,1,Affinity,2,245385,Antonio_Martos,4º_Open_Modern_Catalunya,7890,1,41839,7/19/2014
Aggro,1,Affinity,2,245001,Andrea94,MTGO_Modern_Premier_(#7283118),7811,1,41834,7/14/2014
Aggro,1,Affinity,2,244840,Jordan_A._Drudis,Clasificatorio_para_MagicLleidaCup,7788,1,41826,7/6/2014
Aggro,1,Affinity,2,244542,kokopaypay,MTGO_Modern_Premier_(#7263356),7740,1,41825,7/5/2014
Aggro,1,Affinity,2,244068,pwncakes,MTGO_Modern_Daily_(#7241901),7673,1,41817,6/27/2014
Aggro,1,Affinity,2,243940,GALL,MTGO_Modern_Premier_(#7218316),7649,1,41812,6/22/2014
Aggro,1,Affinity,2,243613,Chaolinz,MTGO_Modern_Daily_(#7190516),7596,1,41806,6/16/2014
Aggro,1,Affinity,2,243803,Chaolinz,MTGO_Modern_Daily_(#7190516),7629,1,41806,6/16/2014
Aggro,1,Affinity,2,243535,Shurmano,MTGO_Modern_Daily_(#7190479),7586,1,41805,6/15/2014
Aggro,1,Affinity,2,244107,Kevin_Gerhart,"PTQ_Khans_of_Tarkir_(North_Canton,_Ohio)",7682,1,41797,6/7/2014
Aggro,1,Affinity,2,242018,Ggb,MTGO_Modern_Daily_(#7095468),7335,1,41774,5/15/2014
Aggro,1,Affinity,2,241974,wgnra0530,MTGO_Modern_Daily_(#7074982),7327,1,41773,5/14/2014
Aggro,1,Affinity,2,241894,_goblinlackey,MTGO_Modern_Daily_(#7074919),7315,1,41770,5/11/2014
Aggro,1,Affinity,2,241916,ArkhamWarden,MTGO_Modern_Premier_(#7074880),7319,1,41770,5/11/2014
Aggro,1,Affinity,2,241690,Kjarl,MTGO_Modern_Premier_(#7051756),7275,1,41763,5/4/2014
Aggro,1,Affinity,2,240510,Wuzlking,MTGO_Modern_Premier_(#6950631),7044,1,41735,4/6/2014
Aggro,1,Affinity,2,240452,__Skogre,MTGO_Modern_Daily_(#6950598),7037,1,41734,4/5/2014
Aggro,1,Affinity,2,240402,Leggo,MTGO_Modern_Daily_(#6950514),7030,1,41732,4/3/2014
Aggro,1,Affinity,2,240127,MagicLair,MTGO_Modern_Daily_(#6922927),6982,1,41726,3/28/2014
Aggro,1,Affinity,2,239993,Oldmanzag,MTGO_Modern_Daily_(#6894883),6964,1,41723,3/25/2014
Aggro,1,Affinity,2,239790,fl1pster,MTGO_Modern_Daily_(#6894844),6931,1,41721,3/23/2014
Aggro,1,Affinity,2,239739,Lonely.Angel,MTGO_Modern_Premier_(#6894795),6924,1,41720,3/22/2014
Aggro,1,Affinity,2,239634,SzULeR,MTGO_Modern_Premier_(#6865626),6902,1,41714,3/16/2014
Aggro,1,Affinity,2,239296,Supreme85,MTGO_Modern_Premier_(#6834296),6835,1,41707,3/9/2014
Aggro,1,Affinity,2,238795,jready,MTGO_Modern_Daily_(#6800238),6754,1,41698,2/28/2014
Aggro,1,Affinity,2,238632,xMiMx,MTGO_Modern_Premier_(#6767367),6727,1,41694,2/24/2014
Aggro,1,Affinity,2,238088,Ballardini_Filippo,Road_to_GP_-_Master_Game,6628,1,41677,2/7/2014
Aggro,1,Affinity,2,251474,Matteo_D’Ignoti_Parente,"PPTQ_-_Il_Labirinto_(Bollate,_Italy)",9034,1,41671,2/1/2014
Aggro,1,Affinity,2,237143,zydec0_,MTGO_Modern_Daily_(#6622142),6473,1,41656,1/17/2014
Aggro,1,Affinity,2,236717,VenioEtVinco,MTGO_Modern_Daily_(#6569301),6374,1,41646,1/7/2014
Aggro,1,Affinity,2,236383,MitchMachine,MTGO_Modern_Daily_(#6488619),6321,1,41629,12/21/2013
Aggro,1,Affinity,2,236374,MitchMachine,MTGO_Modern_Daily_(#6488557),6319,1,41627,12/19/2013
Aggro,1,Affinity,2,236236,_megafone_,MTGO_Modern_Daily_(#6455130),6299,1,41625,12/17/2013
Aggro,1,Affinity,2,236045,armlx,MTGO_Modern_Daily_(#6455038),6271,1,41622,12/14/2013
Aggro,1,Affinity,2,235810,Fugate,MTGO_Modern_Event_(#6448462),6226,1,41618,12/10/2013
Aggro,1,Affinity,2,235715,Crywolf102190,MTGO_Modern_Event_(#6426338),6205,1,41614,12/6/2013
Aggro,1,Affinity,2,235535,EskimoJoe,MTGO_Modern_Event_(#6390594),6153,1,41607,11/29/2013
Aggro,1,Affinity,2,235474,Malteko,MTGO_Modern_Event_(#6377595),6142,1,41604,11/26/2013
Aggro,1,Affinity,2,235284,davy2892,MTGO_Modern_Event_(#6366400),6104,1,41602,11/24/2013
Aggro,1,Affinity,2,235414,CuttingEdge99,MTGO_Modern_Event_(#6357608),6124,1,41601,11/23/2013
Aggro,1,Affinity,2,235255,Megathron,MTGO_Modern_Event_(#6351583),6096,1,41600,11/22/2013
Aggro,1,Affinity,2,235121,davy2892,MTGO_Modern_Event_(#6339230),6067,1,41597,11/19/2013
Aggro,1,Affinity,2,234775,Avignon,MTGO_Modern_Daily_(#6282024),5992,1,41590,11/12/2013
Aggro,1,Affinity,2,234617,Samwise_GeeGee,MTGO_Modern_Daily_(#6210855),5967,1,41582,11/4/2013
Aggro,1,Affinity,2,234470,OneStepBehind,MTGO_Modern_Daily_(#6210709),5942,1,41579,11/1/2013
Aggro,1,Affinity,2,234394,_Nukesaku_,MTGO_Modern_Daily_(#6162876),5928,1,41576,10/29/2013
Aggro,1,Affinity,2,234295,Lennart_Lindeman,GP_Antwerp_-_Trial_Winners,5913,1,41574,10/27/2013
Aggro,1,Affinity,2,234296,Myrddin_Hermans,GP_Antwerp_-_Trial_Winners,5913,1,41574,10/27/2013
Aggro,1,Affinity,2,233899,kolberg,MTGO_Modern_Daily_(#6074495),5833,1,41563,10/16/2013
Aggro,1,Affinity,2,233877,iluvvideogames,MTGO_Modern_Daily_(#6074477),5829,1,41562,10/15/2013
Aggro,1,Affinity,2,233701,L0rd,MTGO_Modern_Daily_(#6074419),5798,1,41560,10/13/2013
Aggro,1,Affinity,2,233710,FakiVll,MTGO_Modern_Daily_(#6074346),5801,1,41558,10/11/2013
Aggro,1,Affinity,2,233263,Justin_Robb,Grand_Prix_Brisbane_2013,5741,1,41553,10/6/2013
Aggro,1,Affinity,2,233379,Walter_Berent,Modern_Turniers_vom_Dienstag,5762,1,41548,10/1/2013
Aggro,1,Affinity,2,233121,denadele,MTGO_Modern_Daily_(#6021839),5710,1,41547,9/30/2013
Aggro,1,Affinity,2,233176,Savvas_Xanthopoulos,GPT_Antwerp_-_FS_Marousi,5721,1,41545,9/28/2013
Aggro,1,Affinity,2,233215,Marechal_David,Modern_Turniers,5730,1,41545,9/28/2013
Aggro,1,Affinity,2,233000,ColShaeffer999,MTGO_Modern_Daily_(#5998622),5689,1,41542,9/25/2013
Aggro,1,Affinity,2,232315,FakiVll,MTGO_Modern_Daily_(#5900435),5580,1,41519,9/2/2013
Aggro,1,Affinity,2,231543,checoso_fdk,MTGO_Modern_Daily_(#5798582),5459,1,41499,8/13/2013
Aggro,1,Affinity,2,231106,Miss_Havisham,MTGO_Modern_Daily_(#5765179),5387,1,41490,8/4/2013
Aggro,1,Affinity,2,230976,_Nukesaku_,MTGO_Modern_Daily_(#5738651),5370,1,41483,7/28/2013
Aggro,1,Affinity,2,231315,Juan_Campillo_Pazos,Summer_Open_Modern_-_Tienda_La_Comarca,5418,1,41483,7/28/2013
Aggro,1,Affinity,2,230539,andres_1995,MTGO_Modern_Daily_(#5686360),5297,1,41471,7/16/2013
Aggro,1,Affinity,2,230690,Menzel_Peter,Modern_Tuniers_vom_Dienstag_den_16.07,5325,1,41471,7/16/2013
Aggro,1,Affinity,2,230540,Thibault_Manandhar,BAC_2013_Charleville_Mézières,5298,1,41462,7/7/2013
Aggro,1,Affinity,2,230170,williami1986,MTGO_Modern_Daily_(#5656490),5234,1,41459,7/4/2013
Aggro,1,Affinity,2,230004,Von_Peppermint_III,MTGO_Modern_Daily_(#5625360),5205,1,41454,6/29/2013
Aggro,1,Affinity,2,229136,Caprioli_Davide,"SCG_Invitational_Q._-_MLL#11,_Milan,_Italy",5051,1,41413,5/19/2013
Aggro,1,Affinity,2,228696,Gadin,MTGO_Modern_Daily_(#5423804),4970,1,41412,5/18/2013
Aggro,1,Affinity,2,225922,Geiliable,MTGO_Modern_Daily_(#5061770),4468,1,41332,2/27/2013
Aggro,1,Affinity,2,224592,Bimbo_Binda,MTGO_Modern_Daily_(#4910453),4214,1,41291,1/17/2013
Aggro,1,Affinity,2,223536,Yunhao_Wu_CHN,MTGO_Modern_Daily_(#4776090),3981,1,41268,12/25/2012
Aggro,1,Affinity,2,223530,RandomDrooler,MTGO_Modern_Daily_(#4775988),3979,1,41265,12/22/2012
Aggro,1,Affinity,2,223470,Evel_Knievel,MTGO_Modern_Daily_(#4737045),3970,1,41259,12/16/2012
Aggro,1,Affinity,2,223222,chincheta,MTGO_Modern_Daily_(#4669890),3917,1,41247,12/4/2012
Aggro,1,Affinity,2,222898,kred321,MTGO_Modern_Daily_(#4633422),3847,1,41237,11/24/2012
Aggro,1,Affinity,2,222794,JeBuS_Arg,MTGO_Modern_Daily_(#4596266),3827,1,41230,11/17/2012
Aggro,1,Affinity,2,222359,kaOz.Zeh,MTGO_Modern_Daily_(#4557169),3746,1,41222,11/9/2012
Aggro,1,Affinity,2,222229,RandomDrooler,MTGO_Modern_Daily_(#4520431),3720,1,41217,11/4/2012
Aggro,1,Affinity,2,222349,Louis_Deltour,Grand_Prix_Lyon_-_LCQ_Winners,3745,1,41216,11/3/2012
Aggro,1,Affinity,2,222356,Manuel_Mayer,Grand_Prix_Lyon_-_LCQ_Winners,3745,1,41216,11/3/2012
Aggro,1,Affinity,2,222165,MacKaloey,MTGO_Modern_Daily_(#4485704),3708,1,41210,10/28/2012
Aggro,1,Affinity,2,222161,MacTwisT,MTGO_Modern_Daily_(#4485658),3707,1,41209,10/27/2012
Aggro,1,Affinity,2,221313,Yunhao_Wu_CHN,MTGO_Modern_Daily_(#4413688),3499,1,41186,10/4/2012
Aggro,1,Affinity,2,221128,littledarwin,MTGO_Modern_Daily_(#4392667),3447,1,41183,10/1/2012
Aggro,1,Affinity,2,221030,zydec0_,MTGO_Modern_Daily_(#4368377),3414,1,41177,9/25/2012
Aggro,1,Affinity,2,220767,drVendigo,MTGO_Modern_Daily_(#4368198),3354,1,41173,9/21/2012
Aggro,1,Affinity,2,220637,zydec0_,MTGO_Modern_Daily_(#4340802),3326,1,41170,9/18/2012
Aggro,1,Affinity,2,220443,PureWhiteSaito,MTGO_Modern_Daily_(#4340776),3289,1,41169,9/17/2012
Aggro,1,Affinity,2,220111,zydec0_,MTGO_Modern_Daily_(#4310677),3222,1,41161,9/9/2012
Aggro,1,Affinity,2,219441,mephidro,MTGO_Modern_Daily_(#4245754),3089,1,41148,8/27/2012
Aggro,1,Affinity,2,219204,xMiMx,MTGO_Modern_Daily_(#4245638),3042,1,41145,8/24/2012
Aggro,1,Affinity,2,218232,RandomDrooler,MTGO_Modern_Daily_(#4213144),2827,1,41141,8/20/2012
Aggro,1,Affinity,2,218305,xMiMx,MTGO_Modern_Daily_(#4213089),2862,1,41140,8/19/2012
Aggro,1,Affinity,2,218316,RandomDrooler,MTGO_Modern_Daily_(#4213118),2865,1,41140,8/19/2012
Aggro,1,Affinity,2,218303,runningman2472,MTGO_Modern_Daily_(#4213033),2861,1,41138,8/17/2012
Aggro,1,Affinity,2,218287,zydec0_,MTGO_Modern_Daily_(#4182537),2854,1,41135,8/14/2012
Aggro,1,Affinity,2,218250,zydec0_,MTGO_Modern_Daily_(#4150981),2838,1,41128,8/7/2012
Aggro,1,Affinity,2,218238,Gadin,MTGO_Modern_Daily_(#4150948),2831,1,41127,8/6/2012
Aggro,1,Affinity,2,218101,Jacob_Maynard,Grand_Prix_Colombus_2012,2804,1,41113,7/23/2012
Aggro,1,Affinity,2,218042,zydec0_,MTGO_Modern_Daily_(#4081155),2794,1,41102,7/12/2012
Aggro,1,Affinity,2,216889,Jeffrey_Tang,"PTQ_Barcelona_(Berkeley,_California)",2598,1,40978,3/10/2012
Aggro,1,Affinity,2,216618,susbus,"PTQ_Barcelona_(MTGO,_#3457026)",2559,1,40964,2/25/2012
Aggro,1,Affinity,2,216793,Jacob_Russi,"PTQ_Barcelona_(Lenexa,_Kansas)",2584,1,40964,2/25/2012
Aggro,1,Affinity,2,216785,James_Rynkicwicz,"PTQ_Barcelona_(Rochester,_New_York)",2583,1,40964,2/25/2012
Aggro,1,Affinity,2,216245,Melissa_DeTora,"PTQ_Barcelona_(Brooklyn,_New_York)",2501,1,40929,1/21/2012
Aggro,1,Affinity,2,216141,Hiew_Chee_Chong,Eternal_Magic_Modern_Open_(Malaysia),2485,1,40922,1/14/2012
Aggro,1,Affinity,2,216164,Corbett_Gray,"PTQ_Barcelona_(Portland,_Oregon)",2490,1,40922,1/14/2012
Aggro,1,Affinity,2,216172,Jared_Carrier,"PTQ_Barcelona_(Montreal,_Québec)",2491,1,40922,1/14/2012
Aggro,1,Affinity,2,216180,Jared_Carrier,"PTQ_Barcelona_(Denver,_Colorado)",2492,1,40922,1/14/2012
Aggro,1,Affinity,2,215958,EdB,MTGO_Modern_Daily_(#3253678),2446,1,40914,1/6/2012
Aggro,1,Affinity,2,215986,JohnnyHotSauce,MTGO_Modern_Daily_(#3253692),2456,1,40914,1/6/2012
Aggro,1,Affinity,2,216133,Philipp_Jell,"PTQ_Barcelona_(Nürnberg,_Germany)",2484,1,40912,1/4/2012
Aggro,1,Affinity,2,215897,Gobblorr,MTGO_Modern_Daily_(#3193466),2428,1,40911,1/3/2012
Aggro,1,Affinity,2,215871,KWay,MTGO_Modern_Daily_(#3193357),2417,1,40908,12/31/2011
Aggro,1,Affinity,2,215859,"lobster411,_4-0",MTGO_Modern_Daily_(#3193277),2409,1,40907,12/30/2011
Aggro,1,Affinity,2,215806,armlx,MTGO_Modern_Daily_(#3193048),2378,1,40904,12/27/2011
Aggro,1,Affinity,2,215815,raphael_puleo,MTGO_Modern_Daily_(#3192948),2386,1,40902,12/25/2011
Aggro,1,Affinity,2,215767,Pablo_Gimenez,Andurin_Friday_Night_Magic,2366,1,40886,12/9/2011
Aggro,1,Affinity,2,215283,Tzu-ching_Kuo,Worlds_Modern_(15_points_or_Better),2253,1,40866,11/19/2011
Aggro,1,Affinity,2,214381,AndrewMacIntyre,MTGO_Modern_Daily_(#2830237),2049,1,40806,9/20/2011
Aggro,1,Affinity,2,214193,Carlos_Olmos,"1er_Modern_El_Nucli""""",1999,1,40789,9/3/2011
Aggro,1,Affinity,2,214082,bazaaretw,MTGO_Modern_Daily_(#2739366),1966,1,40785,8/30/2011
Aggro,1,Affinity,2,214110,Gintoki_Sakata,MTGO_Modern_Daily_(#2739365),1975,1,40784,8/29/2011
Aggro,1,Affinity,2,214035,sneakattackkid,MTGO_Modern_Daily_(#2739353),1955,1,40782,8/27/2011
Aggro,1,Affinity,2,214021,Butakov,MTGO_Modern_Daily_(#2739349),1951,1,40781,8/26/2011
Aggro,1,Affinity,2,214013,arevalol,Magic-league_Modern_Tournament_#3,1950,1,40780,8/25/2011
Aggro,1,Affinity,2,213940,sneakattackkid,MTGO_Modern_Daily_(#2739320),1934,1,40779,8/24/2011
Aggro,1,Aura_Hexproof,3,253221,_PLANE_,MTGO_Modern_Daily_(#8022262),9259,1,42066,3/3/2015
Aggro,1,Aura_Hexproof,3,252286,Dan_Ward,Grand_Prix_Vancouver_2015_-_Trial_Winners,9149,1,42055,2/20/2015
Aggro,1,Aura_Hexproof,3,251307,Dreamcrusher119,MTGO_Modern_Daily_(#7911992),9003,1,42031,1/27/2015
Aggro,1,Aura_Hexproof,3,251308,Dreamcrusher119,MTGO_Modern_Daily_(#7911992),9004,1,42031,1/27/2015
Aggro,1,Aura_Hexproof,3,250558,The_Hobbit,MTGO_Modern_Daily_(#7867232),8868,1,42009,1/5/2015
Aggro,1,Aura_Hexproof,3,250047,lgarrett,MTGO_Modern_Daily_(#7797264),8758,1,41992,12/19/2014
Aggro,1,Aura_Hexproof,3,250156,Joost_Veenstra,"PPTQ_@_Groningen,_Netherlands",8786,1,41986,12/13/2014
Aggro,1,Aura_Hexproof,3,248893,Stefano_Biasio,Grand_Prix_Madrid_2014,8508,1,41959,11/16/2014
Aggro,1,Aura_Hexproof,3,248877,Stefano_Biasio,GP_Madrid_2014_-_Trial_Winners,8507,1,41957,11/14/2014
Aggro,1,Aura_Hexproof,3,247077,VeJi,MTGO_Modern_Daily_(#7466695),8176,1,41897,9/15/2014
Aggro,1,Aura_Hexproof,3,246628,Johan_Grundstr¶m,Stockholm_Modern_League_Season_1-Playoff,8093,1,41882,8/31/2014
Aggro,1,Aura_Hexproof,3,246411,Komatsu_Ryosuke,GP_Kobe_2014_-_Trial_Winners,8054,1,41873,8/22/2014
Aggro,1,Aura_Hexproof,3,245493,Matthew_Richardson,GP_Boston_2014_-_Trial_Winners,7906,1,41845,7/25/2014
Aggro,1,Aura_Hexproof,3,245494,Justin_Arneson,GP_Boston_2014_-_Trial_Winners,7906,1,41845,7/25/2014
Aggro,1,Aura_Hexproof,3,244222,KillerKipNL,MTGO_Modern_Daily_(#7218390),7696,1,41814,6/24/2014
Aggro,1,Aura_Hexproof,3,243157,nescient,MTGO_Modern_Daily_(#7167092),7528,1,41797,6/7/2014
Aggro,1,Aura_Hexproof,3,240305,nescient,MTGO_Modern_Daily_(#6923085),7008,1,41730,4/1/2014
Aggro,1,Aura_Hexproof,3,251239,David_Heilker,StarCityGames_Premier_IQ_-_Washington,8990,1,41664,1/25/2014
Aggro,1,Aura_Hexproof,3,239719,Jorge_Fernandez_Lopez,GPT_Allariz,6920,1,41657,1/18/2014
Aggro,1,Aura_Hexproof,3,234690,senrabselim,MTGO_Modern_Daily_(#6281991),5980,1,41589,11/11/2013
Aggro,1,Aura_Hexproof,3,234407,_Stealthpants,MTGO_Modern_Daily_(#6162922),5931,1,41577,10/30/2013
Aggro,1,Aura_Hexproof,3,234677,Paolo_Marzani,Big_Modern_Side_Event@Ovino8,5977,1,41546,9/29/2013
Aggro,1,Aura_Hexproof,3,232852,robert15184,MTGO_Modern_Daily_(#5969625),5664,1,41534,9/17/2013
Aggro,1,Aura_Hexproof,3,232602,MGatica,MTGO_Modern_Daily_(#5969443),5627,1,41529,9/12/2013
Aggro,1,Aura_Hexproof,3,229018,akylli,MTGO_Modern_Daily_(#5457857),5031,1,41422,5/28/2013
Aggro,1,Aura_Hexproof,3,227410,GemeoX,MTGO_Modern_Daily_(#5264276),4744,1,41373,4/9/2013
Aggro,1,Aura_Hexproof,3,227041,Jhonie,MTGO_Modern_Daily_(#5230778),4680,1,41367,4/3/2013
Aggro,1,Aura_Hexproof,3,226655,AndyBurden,MTGO_Modern_Daily_(#5196275),4606,1,41354,3/21/2013
Aggro,1,Aura_Hexproof,3,226347,James_G.,"PTQ_San_Diego'13_(Louisville,_Kentucky)",4541,1,41314,2/9/2013
Aggro,1,Aura_Hexproof,3,224770,MrTrundle,MTGO_Modern_Daily_(#4910670),4239,1,41297,1/23/2013
Aggro,1,Aura_Hexproof,3,224332,MrTrundle,MTGO_Modern_Premier_(#4877445),4161,1,41288,1/14/2013
Aggro,1,Aura_Hexproof,3,224297,Xioxyde,MTGO_Modern_Daily_(#4877397),4152,1,41286,1/12/2013
Aggro,1,Aura_Hexproof,3,223945,Zenith777,MTGO_Modern_Daily_(#4776367),4088,1,41275,1/1/2013
Aggro,1,Bant,4,216711,Mauro_Di_Luzio,"PTQ_Barcelona_(Bari,_Italy)",2572,1,40971,3/3/2012
Aggro,1,Bant,4,216456,Desley_Mooij,"PTQ_Barcelona_(Zwolle,_The_Netherlands)",2532,1,40959,2/20/2012
Aggro,1,Bant,4,215810,TuSaisPas,MTGO_Modern_Daily_(#3193007),2382,1,40904,12/27/2011
Aggro,1,Bant,4,215747,Cash,MTGO_Modern_Daily_(#3165939),2362,1,40891,12/14/2011
Aggro,1,Bant,4,214345,ccomakoto,MTGO_Modern_Daily_(#2830077),2037,1,40803,9/17/2011
Aggro,1,Boremandos,5,247718,clmoser87,MTGO_Modern_Daily_(#7533102),8301,1,41925,10/13/2014
