supertype,archetype,deck_href,player,player_href,event,event_href,rank,date
Aggro,Loam,http://www.mtgtop8.com/event?e=2615&d=216997&f=MO,Jesse_Wilke,http://www.mtgtop8.com/search?player=Jesse+Wilke,"PTQ_Barcelona_(Seattle,_Washington)",http://www.mtgtop8.com/event?e=2615&f=MO,5,3/17/2012
Aggro,Loam,http://www.mtgtop8.com/event?e=2615&d=216998&f=MO,David_Stroud,http://www.mtgtop8.com/search?player=David+Stroud,"PTQ_Barcelona_(Seattle,_Washington)",http://www.mtgtop8.com/event?e=2615&f=MO,5,3/17/2012
Aggro,Loam,http://www.mtgtop8.com/event?e=2615&d=217000&f=MO,Minh-duc_Ho,http://www.mtgtop8.com/search?player=Minh-duc+Ho,"PTQ_Barcelona_(Seattle,_Washington)",http://www.mtgtop8.com/event?e=2615&f=MO,5,3/17/2012
Aggro,Loam,http://www.mtgtop8.com/event?e=2594&d=216861&f=MO,Aristides_Camara,http://www.mtgtop8.com/search?player=Aristides+Camara,"PTQ_Barcelona_(São_Paulo,_Brazil)",http://www.mtgtop8.com/event?e=2594&f=MO,5,3/11/2012
Aggro,Loam,http://www.mtgtop8.com/event?e=2595&d=216870&f=MO,robotbc,http://www.mtgtop8.com/search?player=robotbc,"PTQ_Barcelona_(MTGO,_#3529430)",http://www.mtgtop8.com/event?e=2595&f=MO,5,3/11/2012
Aggro,Loam,http://www.mtgtop8.com/event?e=2596&d=216873&f=MO,Nicolas_Cuenca,http://www.mtgtop8.com/search?player=Nicolas+Cuenca,"PTQ_Barcelona_(Providence,_Massachusetts)",http://www.mtgtop8.com/event?e=2596&f=MO,1,3/11/2012
Aggro,Loam,http://www.mtgtop8.com/event?e=2599&d=216897&f=MO,Osyp_Lebedowicz,http://www.mtgtop8.com/search?player=Osyp+Lebedowicz,"PTQ_Barcelona_(Somerville,_New_Jersey)",http://www.mtgtop8.com/event?e=2599&f=MO,1,3/10/2012
Aggro,Loam,http://www.mtgtop8.com/event?e=2573&d=216721&f=MO,D_U_Smirnov,http://www.mtgtop8.com/search?player=D_U_Smirnov,"PTQ_Barcelona_(MTGO,_#3492072)",http://www.mtgtop8.com/event?e=2573&f=MO,3,3/4/2012
Aggro,Loam,http://www.mtgtop8.com/event?e=2571&d=216706&f=MO,Alan_Villamayor,http://www.mtgtop8.com/search?player=Alan+Villamayor,"PTQ_Barcelona_(Buenos_Aires,_Argentina)",http://www.mtgtop8.com/event?e=2571&f=MO,3,3/3/2012
Aggro,Loam,http://www.mtgtop8.com/event?e=2577&d=216742&f=MO,Joshua_Ravitz,http://www.mtgtop8.com/search?player=Joshua+Ravitz,"PTQ_Barcelona_(Saddle_Brook,_New_Jersey)",http://www.mtgtop8.com/event?e=2577&f=MO,5,3/3/2012
Aggro,Loam,http://www.mtgtop8.com/event?e=2577&d=216743&f=MO,Joseph_Kazhdan,http://www.mtgtop8.com/search?player=Joseph+Kazhdan,"PTQ_Barcelona_(Saddle_Brook,_New_Jersey)",http://www.mtgtop8.com/event?e=2577&f=MO,5,3/3/2012
Aggro,Loam,http://www.mtgtop8.com/event?e=2581&d=216771&f=MO,Christopher_Grant,http://www.mtgtop8.com/search?player=Christopher+Grant,"PTQ_Barcelona_(Lilburn,_Georgia)",http://www.mtgtop8.com/event?e=2581&f=MO,3,3/3/2012
Aggro,Loam,http://www.mtgtop8.com/event?e=2566&d=216668&f=MO,Fred_Stryker,http://www.mtgtop8.com/search?player=Fred+Stryker,"PTQ_Barcelona_(Niles,_Illinois)",http://www.mtgtop8.com/event?e=2566&f=MO,5,2/25/2012
Aggro,Loam,http://www.mtgtop8.com/event?e=2525&d=216408&f=MO,Bronson_Magnan,http://www.mtgtop8.com/search?player=Bronson+Magnan,Grand_Prix_Lincoln_2012,http://www.mtgtop8.com/event?e=2525&f=MO,1,2/19/2012
Aggro,Loam,http://www.mtgtop8.com/event?e=2338&d=215668&f=MO,archmage521,http://www.mtgtop8.com/search?player=archmage521,Magic-League_Modern_Trial_06/12/2011,http://www.mtgtop8.com/event?e=2338&f=MO,3,12/6/2011
Aggro,Loam,http://www.mtgtop8.com/event?e=2338&d=215667&f=MO,Rishi,http://www.mtgtop8.com/search?player=Rishi,Magic-League_Modern_Trial_06/12/2011,http://www.mtgtop8.com/event?e=2338&f=MO,3,12/6/2011
Aggro,Loam,http://www.mtgtop8.com/event?e=2278&d=215417&f=MO,Truth,http://www.mtgtop8.com/search?player=Truth,Magic-League_Modern_Trial,http://www.mtgtop8.com/event?e=2278&f=MO,3,11/22/2011
Aggro,Merfolk,http://www.mtgtop8.com/event?e=9388&d=253857&f=MO,burnyourowndog,http://www.mtgtop8.com/search?player=burnyourowndog,MTGO_Modern_Daily_(#8068516),http://www.mtgtop8.com/event?e=9388&f=MO,3,3/17/2015
Aggro,Merfolk,http://www.mtgtop8.com/event?e=9376&d=253770&f=MO,David_Gomez,http://www.mtgtop8.com/search?player=David+Gomez,SCG_Premier_IQ_-_Dallas,http://www.mtgtop8.com/event?e=9376&f=MO,5,3/15/2015
Aggro,Merfolk,http://www.mtgtop8.com/event?e=9367&d=253675&f=MO,straca3,http://www.mtgtop8.com/search?player=straca3,MTGO_Modern_MOCS_(#8068338),http://www.mtgtop8.com/event?e=9367&f=MO,14,3/14/2015
Aggro,Merfolk,http://www.mtgtop8.com/event?e=9282&d=253316&f=MO,noah_33,http://www.mtgtop8.com/search?player=noah_33,MTGO_Modern_Daily_(#8046300),http://www.mtgtop8.com/event?e=9282&f=MO,4,3/5/2015
Aggro,Merfolk,http://www.mtgtop8.com/event?e=9282&d=253319&f=MO,aarong,http://www.mtgtop8.com/search?player=aarong,MTGO_Modern_Daily_(#8046300),http://www.mtgtop8.com/event?e=9282&f=MO,3,3/5/2015
Aggro,Merfolk,http://www.mtgtop8.com/event?e=9304&d=253381&f=MO,noah_33,http://www.mtgtop8.com/search?player=noah_33,MTGO_Modern_Daily_(#8046300),http://www.mtgtop8.com/event?e=9304&f=MO,4,3/5/2015
