supertype,archetype,deck_href,player,player_href,event,event_href,rank,date
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=5175&d=229840&f=MO,yohdla04,http://www.mtgtop8.com/search?player=yohdla04+,MTGO_Modern_Daily_(#5593496),http://www.mtgtop8.com/event?e=5175&f=MO,4,6/24/2013
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=5030&d=229014&f=MO,daibloXSC,http://www.mtgtop8.com/search?player=daibloXSC+,MTGO_Modern_Daily_(#5457853),http://www.mtgtop8.com/event?e=5030&f=MO,4,5/27/2013
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=4872&d=228152&f=MO,BytorAndTheSnowdog,http://www.mtgtop8.com/search?player=BytorAndTheSnowdog+,MTGO_Modern_Daily_(#5352545),http://www.mtgtop8.com/event?e=4872&f=MO,4,4/30/2013
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=4718&d=227249&f=MO,Donwon,http://www.mtgtop8.com/search?player=Donwon+,MTGO_Modern_Premier_(#5264238),http://www.mtgtop8.com/event?e=4718&f=MO,4,4/8/2013
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=4564&d=226462&f=MO,CharLy,http://www.mtgtop8.com/search?player=CharLy+,MTGO_Modern_Daily_(#5163677),http://www.mtgtop8.com/event?e=4564&f=MO,4,3/14/2013
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=4515&d=226188&f=MO,MagicMike85,http://www.mtgtop8.com/search?player=MagicMike85+,MTGO_Modern_Daily_(#5088776),http://www.mtgtop8.com/event?e=4515&f=MO,4,3/5/2013
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=4510&d=226175&f=MO,José_Gabriel_Ramírez,http://www.mtgtop8.com/search?player=José+Gabriel+Ramírez,"PTQ_San_Diego'13_(Cádiz,_Spain)",http://www.mtgtop8.com/event?e=4510&f=MO,4,3/2/2013
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=4348&d=225345&f=MO,GrevenCHL,http://www.mtgtop8.com/search?player=GrevenCHL+,MTGO_Modern_Daily_(#4991889),http://www.mtgtop8.com/event?e=4348&f=MO,4,2/12/2013
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=4360&d=225406&f=MO,Matt_Harding,http://www.mtgtop8.com/search?player=Matt+Harding,"PTQ_San_Diego'13_(Portland,_Oregon)",http://www.mtgtop8.com/event?e=4360&f=MO,4,2/9/2013
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=4275&d=224963&f=MO,Onin,http://www.mtgtop8.com/search?player=Onin+,MTGO_Modern_Premier_(#4940435),http://www.mtgtop8.com/event?e=4275&f=MO,4,1/28/2013
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=4152&d=224300&f=MO,Ofelia,http://www.mtgtop8.com/search?player=Ofelia+,MTGO_Modern_Daily_(#4877397),http://www.mtgtop8.com/event?e=4152&f=MO,4,1/12/2013
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=4096&d=223987&f=MO,huggins,http://www.mtgtop8.com/search?player=huggins+,MTGO_Modern_Daily_(#4776384),http://www.mtgtop8.com/event?e=4096&f=MO,4,1/2/2013
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=4081&d=223909&f=MO,Black_Generation,http://www.mtgtop8.com/search?player=Black_Generation+,MTGO_Modern_Daily_(#4776206),http://www.mtgtop8.com/event?e=4081&f=MO,4,12/28/2012
