supertype,archetype,deck_href,player,player_href,event,event_href,rank,date
Control,UW_Control,http://www.mtgtop8.com/event?e=7165&d=241061&f=MO,pote,http://www.mtgtop8.com/search?player=pote+,MTGO_Modern_Daily_(#7001236),http://www.mtgtop8.com/event?e=7165&f=MO,6,4/17/2014
Control,UW_Control,http://www.mtgtop8.com/event?e=6960&d=239966&f=MO,OompaLoompa,http://www.mtgtop8.com/search?player=OompaLoompa+,MTGO_Modern_Premier_(#6894846),http://www.mtgtop8.com/event?e=6960&f=MO,6,3/24/2014
Control,UW_Control,http://www.mtgtop8.com/event?e=6780&d=238965&f=MO,Dylan_Fay,http://www.mtgtop8.com/search?player=Dylan_Fay+,MTGO_Modern_Premier_(#6800285),http://www.mtgtop8.com/event?e=6780&f=MO,6,3/2/2014
Control,UW_Control,http://www.mtgtop8.com/event?e=6561&d=237684&f=MO,Cafescream,http://www.mtgtop8.com/search?player=Cafescream+,MTGO_Modern_Daily_(#6683835),http://www.mtgtop8.com/event?e=6561&f=MO,6,1/31/2014
Control,UW_Control,http://www.mtgtop8.com/event?e=6536&d=237554&f=MO,drevopolom,http://www.mtgtop8.com/search?player=drevopolom+,MTGO_Modern_Premier_(#6654103),http://www.mtgtop8.com/event?e=6536&f=MO,6,1/26/2014
Control,UW_Control,http://www.mtgtop8.com/event?e=5709&d=233118&f=MO,jakeup,http://www.mtgtop8.com/search?player=jakeup+,MTGO_Modern_Premier_(#6021808),http://www.mtgtop8.com/event?e=5709&f=MO,6,9/30/2013
Control,UW_Control,http://www.mtgtop8.com/event?e=5646&d=232745&f=MO,Walras,http://www.mtgtop8.com/search?player=Walras+,MTGO_Modern_Daily_(#5969555),http://www.mtgtop8.com/event?e=5646&f=MO,6,9/15/2013
Control,UW_Control,http://www.mtgtop8.com/event?e=5459&d=231548&f=MO,HAUMPH,http://www.mtgtop8.com/search?player=HAUMPH+,MTGO_Modern_Daily_(#5798582),http://www.mtgtop8.com/event?e=5459&f=MO,6,8/13/2013
Control,UW_Control,http://www.mtgtop8.com/event?e=5388&d=231115&f=MO,Yuuya_Watanabe,http://www.mtgtop8.com/search?player=Yuuya+Watanabe,2013_World_Championship,http://www.mtgtop8.com/event?e=5388&f=MO,6,8/5/2013
Control,UW_Control,http://www.mtgtop8.com/event?e=5380&d=231056&f=MO,_VFS_,http://www.mtgtop8.com/search?player=_VFS_+,MTGO_Modern_Premier_(#5738657),http://www.mtgtop8.com/event?e=5380&f=MO,6,7/29/2013
Control,UW_Control,http://www.mtgtop8.com/event?e=7521&d=243117&f=MO,AntzzzOnALog,http://www.mtgtop8.com/search?player=AntzzzOnALog+,MTGO_Modern_Daily_(#7167133),http://www.mtgtop8.com/event?e=7521&f=MO,7,6/8/2014
Control,UW_Control,http://www.mtgtop8.com/event?e=7142&d=240968&f=MO,Washy,http://www.mtgtop8.com/search?player=Washy+,MTGO_Modern_Premier_(#6975295),http://www.mtgtop8.com/event?e=7142&f=MO,7,4/14/2014
Control,UW_Control,http://www.mtgtop8.com/event?e=6831&d=239279&f=MO,Wartico1,http://www.mtgtop8.com/search?player=Wartico1+,MTGO_Modern_Daily_(#6834343),http://www.mtgtop8.com/event?e=6831&f=MO,7,3/11/2014
