supertype,archetype,deck_href,player,player_href,event,event_href,rank,date
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=8329&d=247880&f=MO,Capitano_CL,http://www.mtgtop8.com/search?player=Capitano_CL,MTGO_Modern_Daily_(#7533137),http://www.mtgtop8.com/event?e=8329&f=MO,2,10/15/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=8259&d=247491&f=MO,Astergabi,http://www.mtgtop8.com/search?player=Astergabi,MTGO_Modern_Daily_(#7515559),http://www.mtgtop8.com/event?e=8259&f=MO,2,10/5/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=8226&d=247344&f=MO,Fernando_Yanguas,http://www.mtgtop8.com/search?player=Fernando+Yanguas,IV_Arcanis_Deluxe_-_Modern_Main_Event,http://www.mtgtop8.com/event?e=8226&f=MO,2,9/28/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=8247&d=247446&f=MO,Liam_Brown,http://www.mtgtop8.com/search?player=Liam+Brown,SCG_Premier_IQ_Edison,http://www.mtgtop8.com/event?e=8247&f=MO,2,9/28/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=8194&d=247200&f=MO,itsnotme,http://www.mtgtop8.com/search?player=itsnotme,MTGO_Modern_Daily_(#7484068),http://www.mtgtop8.com/event?e=8194&f=MO,2,9/18/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=8155&d=246962&f=MO,Grgapm,http://www.mtgtop8.com/search?player=Grgapm,MTGO_Modern_Daily_(#7466571),http://www.mtgtop8.com/event?e=8155&f=MO,2,9/12/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=8113&d=246748&f=MO,Thibault_Andrieu,http://www.mtgtop8.com/search?player=Thibault+Andrieu,"PTQ_Khans_of_Tarkir_(Lille,_France)",http://www.mtgtop8.com/event?e=8113&f=MO,2,8/24/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=8107&d=246700&f=MO,Brandon_Tabaldo,http://www.mtgtop8.com/search?player=Brandon+Tabaldo,"PTQ_Khans_of_Tarkir_(Oakland,_California)",http://www.mtgtop8.com/event?e=8107&f=MO,2,8/21/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=8016&d=246175&f=MO,Poya_Nobari,http://www.mtgtop8.com/search?player=Poya+Nobari,"PTQ_Khans_of_Tarkir_(Stockholm,_Sweden)",http://www.mtgtop8.com/event?e=8016&f=MO,2,8/16/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=7937&d=245640&f=MO,adamyetter,http://www.mtgtop8.com/search?player=adamyetter,MTGO_Modern_Premier_(#7332812),http://www.mtgtop8.com/event?e=7937&f=MO,2,8/3/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=7998&d=246025&f=MO,Steve_Zabawa,http://www.mtgtop8.com/search?player=Steve+Zabawa,2014_Modern_State_Championships_-_Montana,http://www.mtgtop8.com/event?e=7998&f=MO,2,8/3/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=8017&d=246179&f=MO,Jonathan_Ball,http://www.mtgtop8.com/search?player=Jonathan+Ball,2014_Modern_State_Championships_-_Mississippi,http://www.mtgtop8.com/event?e=8017&f=MO,2,8/3/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=8021&d=246211&f=MO,Zac_Schneider,http://www.mtgtop8.com/search?player=Zac+Schneider,2014_Modern_State_Championships_-_Michigan,http://www.mtgtop8.com/event?e=8021&f=MO,2,8/3/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=7819&d=245038&f=MO,zeuth,http://www.mtgtop8.com/search?player=zeuth,MTGO_Modern_Daily_(#7283195),http://www.mtgtop8.com/event?e=7819&f=MO,2,7/16/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=7791&d=244861&f=MO,skeelzsama,http://www.mtgtop8.com/search?player=skeelzsama,MTGO_Modern_Premier_(#7283071),http://www.mtgtop8.com/event?e=7791&f=MO,2,7/13/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=7797&d=244897&f=MO,Matti,http://www.mtgtop8.com/search?player=Matti,MTGO_Modern_Daily_(#7283116),http://www.mtgtop8.com/event?e=7797&f=MO,2,7/13/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=7781&d=244789&f=MO,ripinpeace,http://www.mtgtop8.com/search?player=ripinpeace,MTGO_Modern_Daily_(#7282989),http://www.mtgtop8.com/event?e=7781&f=MO,2,7/10/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=7849&d=245182&f=MO,Ryan_Thejasukmana,http://www.mtgtop8.com/search?player=Ryan+Thejasukmana,"PTQ_Khans_of_Tarkir_(Surabaya,_Indonesia)",http://www.mtgtop8.com/event?e=7849&f=MO,2,7/6/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=7861&d=245267&f=MO,Chris_Mascioli,http://www.mtgtop8.com/search?player=Chris+Mascioli,"PTQ_Khans_of_Tarkir_(Wilmington,_Delaware)",http://www.mtgtop8.com/event?e=7861&f=MO,2,7/6/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=7802&d=244942&f=MO,Valentin_Mackl,http://www.mtgtop8.com/search?player=Valentin+Mackl,"PTQ_Khans_of_Tarkir_(Linz,_Austria)",http://www.mtgtop8.com/event?e=7802&f=MO,2,7/5/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=7719&d=244408&f=MO,Snowday,http://www.mtgtop8.com/search?player=Snowday,MTGO_Modern_Daily_(#7242076),http://www.mtgtop8.com/event?e=7719&f=MO,2,7/1/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=7710&d=244336&f=MO,triosk,http://www.mtgtop8.com/search?player=triosk,MTGO_Modern_Premier_(#7242002),http://www.mtgtop8.com/event?e=7710&f=MO,2,6/29/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=7663&d=244027&f=MO,Gerardo_Bruno,http://www.mtgtop8.com/search?player=Gerardo+Bruno,PTQ_Khans_of_Tarkir_-_Monza,http://www.mtgtop8.com/event?e=7663&f=MO,2,6/22/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=7596&d=243614&f=MO,mylast,http://www.mtgtop8.com/search?player=mylast+,MTGO_Modern_Daily_(#7190516),http://www.mtgtop8.com/event?e=7596&f=MO,2,6/16/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=7629&d=243804&f=MO,mylast,http://www.mtgtop8.com/search?player=mylast,MTGO_Modern_Daily_(#7190516),http://www.mtgtop8.com/event?e=7629&f=MO,2,6/16/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=7605&d=243668&f=MO,Angelo_Cadei,http://www.mtgtop8.com/search?player=Angelo+Cadei,PTQ_Khans_of_Tarkir_-_Torino,http://www.mtgtop8.com/event?e=7605&f=MO,2,6/15/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=7615&d=243705&f=MO,Franco_Elia,http://www.mtgtop8.com/search?player=Franco+Elia,Southern_Ontario_II,http://www.mtgtop8.com/event?e=7615&f=MO,2,6/15/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=7565&d=243391&f=MO,buky,http://www.mtgtop8.com/search?player=buky+,MTGO_Modern_Daily_(#7190340),http://www.mtgtop8.com/event?e=7565&f=MO,2,6/12/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=7681&d=244099&f=MO,Robbie_Chan,http://www.mtgtop8.com/search?player=Robbie+Chan,"PTQ_Khans_of_Tarkir_(Portland,_Oregon)",http://www.mtgtop8.com/event?e=7681&f=MO,2,6/7/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=7390&d=242292&f=MO,n1n,http://www.mtgtop8.com/search?player=n1n+,MTGO_Modern_Daily_(#7120334),http://www.mtgtop8.com/event?e=7390&f=MO,2,5/24/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=7375&d=242214&f=MO,Aurora_Borealis,http://www.mtgtop8.com/search?player=Aurora_Borealis+,MTGO_Modern_Daily_(#7095592),http://www.mtgtop8.com/event?e=7375&f=MO,2,5/20/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=7244&d=241525&f=MO,NonoH,http://www.mtgtop8.com/search?player=NonoH+,MTGO_Modern_Premier_(#7035631),http://www.mtgtop8.com/event?e=7244&f=MO,2,4/27/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=7243&d=241511&f=MO,n1n,http://www.mtgtop8.com/search?player=n1n+,MTGO_Modern_Premier_(#7035621),http://www.mtgtop8.com/event?e=7243&f=MO,2,4/26/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=7177&d=241132&f=MO,MattesCZ,http://www.mtgtop8.com/search?player=MattesCZ+,MTGO_Modern_Premier_(#7008965),http://www.mtgtop8.com/event?e=7177&f=MO,2,4/20/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=7170&d=241086&f=MO,n1n,http://www.mtgtop8.com/search?player=n1n+,MTGO_Modern_Daily_(#7008932),http://www.mtgtop8.com/event?e=7170&f=MO,2,4/19/2014
